Data;Municipio;Gênero do Indiciado;Idade do Indiciado;Relacionamento
22/11/2024;Sobral;Feminino;52;NÃO INFORMADO
24/11/2024;Fortaleza;Masculino;31;NÃO INFORMADO
24/11/2024;Fortaleza;Masculino;25;NÃO INFORMADO
26/11/2024;Fortaleza;Masculino;40;OUTROS
26/11/2024;Icapuí;Feminino;27;NÃO INFORMADO
26/11/2024;Penaforte;Feminino;28;NÃO INFORMADO
27/11/2024;Crato;Masculino;29;NÃO INFORMADO
28/11/2024;Itapajé;Masculino;63;CONJUGE/COMPANHEIRO
28/11/2024;Fortaleza;Masculino;43;NÃO INFORMADO
30/11/2024;Quixelô;Masculino;36;NÃO INFORMADO
01/12/2024;Jaguaretama;Masculino;74;CONJUGE/COMPANHEIRO
01/12/2024;Itapipoca;Masculino;34;NÃO INFORMADO
03/12/2024;Piquet Carneiro;Masculino;49;NÃO INFORMADO
03/12/2024;Fortaleza;Masculino;43;NÃO INFORMADO
04/12/2024;Fortaleza;Masculino;30;NÃO INFORMADO
05/12/2024;Paracuru;Masculino;50;NÃO INFORMADO
06/12/2024;Porteiras;Masculino;36;NÃO INFORMADO
07/12/2024;Antonina do Norte;Masculino;57;NÃO INFORMADO
08/12/2024;Quixadá;Masculino;26;NÃO INFORMADO
10/12/2024;Sobral;Feminino;29;NÃO INFORMADO
11/12/2024;Acopiara;Masculino;31;NÃO INFORMADO
11/12/2024;Brejo Santo;Masculino;49;NÃO INFORMADO
12/12/2024;Icapuí;Masculino;61;NÃO INFORMADO
12/12/2024;Icapuí;Masculino;61;NÃO INFORMADO
15/12/2024;Fortaleza;Masculino;54;NÃO INFORMADO
18/12/2024;Fortaleza;Masculino;37;NÃO INFORMADO
22/12/2024;Quixelô;Masculino;26;NÃO INFORMADO
23/12/2024;Fortaleza;Masculino;46;NÃO INFORMADO
23/12/2024;Fortaleza;Masculino;46;NÃO INFORMADO
23/12/2024;Fortaleza;Masculino;59;NÃO INFORMADO
24/12/2024;Forquilha;Masculino;28;OUTROS
24/12/2024;Forquilha;Masculino;28;CONJUGE/COMPANHEIRO
26/12/2024;Nova Russas;Masculino;21;NÃO INFORMADO
26/12/2024;Brejo Santo;Masculino;43;NÃO INFORMADO
26/12/2024;Itapajé;Masculino;27;NÃO INFORMADO
31/12/2024;Fortaleza;Masculino;48;NÃO INFORMADO
31/12/2024;Russas;Masculino;42;NÃO INFORMADO
31/12/2024;Irauçuba;Masculino;54;NÃO INFORMADO
01/01/2025;Itapajé;Masculino;52;CONJUGE/COMPANHEIRO
01/01/2025;Itapajé;Masculino;32;NÃO INFORMADO
02/01/2025;Itapajé;Masculino;49;CONJUGE/COMPANHEIRO
05/01/2025;Sobral;Masculino;40;NÃO INFORMADO
06/01/2025;Fortaleza;Masculino;40;NÃO INFORMADO
08/01/2025;Fortaleza;Masculino;39;OUTROS
08/01/2025;Fortaleza;Masculino;25;CONJUGE/COMPANHEIRO
08/01/2025;Caucaia;Masculino;57;NÃO INFORMADO
09/01/2025;Choró;Masculino;35;NÃO INFORMADO
09/01/2025;Choró;Masculino;35;NÃO INFORMADO
09/01/2025;Brejo Santo;Masculino;29;NÃO INFORMADO
09/01/2025;Santana do Acaraú;Masculino;55;NÃO INFORMADO
10/01/2025;Brejo Santo;Masculino;31;NÃO INFORMADO
12/01/2025;Aracati;Feminino;40;NÃO INFORMADO
13/01/2025;Fortaleza;Masculino;24;NÃO INFORMADO
14/01/2025;Fortaleza;Masculino;32;OUTROS
14/01/2025;Canindé;Feminino;30;NÃO INFORMADO
14/01/2025;Fortaleza;Masculino;28;NÃO INFORMADO
15/01/2025;Icó;Feminino;48;NÃO INFORMADO
15/01/2025;Aurora;Masculino;47;NÃO INFORMADO
16/01/2025;São Benedito;Não identificado;26;NÃO INFORMADO
16/01/2025;Senador Pompeu;Masculino;28;NÃO INFORMADO
17/01/2025;Juazeiro do Norte;Masculino;24;NÃO INFORMADO
18/01/2025;Sobral;Masculino;20;NÃO INFORMADO
19/01/2025;Fortaleza;Masculino;62;NÃO INFORMADO
19/01/2025;Altaneira;Masculino;26;NÃO INFORMADO
20/01/2025;Quixelô;Masculino;34;NÃO INFORMADO
21/01/2025;Ipu;Feminino;40;NÃO INFORMADO
22/01/2025;Crateús;Masculino;43;NÃO INFORMADO
23/01/2025;Iguatu;Masculino;61;NÃO INFORMADO
23/01/2025;Sobral;Masculino;34;NÃO INFORMADO
24/01/2025;Camocim;Masculino;42;NÃO INFORMADO
28/01/2025;Cariré;Masculino;28;NÃO INFORMADO
31/01/2025;Sobral;Masculino;47;NÃO INFORMADO
31/01/2025;Ocara;Masculino;54;NÃO INFORMADO
01/02/2025;Mauriti;Masculino;27;CONJUGE/COMPANHEIRO
01/02/2025;Crateús;Masculino;24;NÃO INFORMADO
02/02/2025;Sobral;Masculino;25;NÃO INFORMADO
02/02/2025;Sobral;Masculino;43;NÃO INFORMADO
02/02/2025;Fortaleza;Masculino;32;NÃO INFORMADO
03/02/2025;Itapajé;Masculino;27;CONJUGE/COMPANHEIRO
03/02/2025;Iguatu;Masculino;60;CONJUGE/COMPANHEIRO
03/02/2025;Iguatu;Masculino;67;NÃO INFORMADO
03/02/2025;Ipueiras;Masculino;28;NÃO INFORMADO
04/02/2025;Jaguaribe;Masculino;41;NÃO INFORMADO
05/02/2025;Porteiras;Masculino;53;NÃO INFORMADO
06/02/2025;Granja;Feminino;33;NÃO INFORMADO
06/02/2025;Granja;Feminino;33;NÃO INFORMADO
07/02/2025;Ibiapina;Feminino;41;NÃO INFORMADO
07/02/2025;Morada Nova;Masculino;37;NÃO INFORMADO
08/02/2025;Iguatu;Masculino;47;NÃO INFORMADO
08/02/2025;Quiterianópolis;Masculino;38;NÃO INFORMADO
08/02/2025;Quiterianópolis;Masculino;38;NÃO INFORMADO
09/02/2025;Quixeramobim;Masculino;30;CONJUGE/COMPANHEIRO
09/02/2025;Fortaleza;Masculino;28;NÃO INFORMADO
09/02/2025;Cascavel;Masculino;45;NÃO INFORMADO
09/02/2025;Eusébio;Masculino;19;NÃO INFORMADO
09/02/2025;Eusébio;Masculino;27;NÃO INFORMADO
09/02/2025;Eusébio;Masculino;19;NÃO INFORMADO
09/02/2025;Eusébio;Masculino;27;NÃO INFORMADO
11/02/2025;Fortaleza;Masculino;35;NÃO INFORMADO
11/02/2025;Iracema;Masculino;59;NÃO INFORMADO
11/02/2025;Ibiapina;Feminino;37;NÃO INFORMADO
12/02/2025;Iguatu;Masculino;37;NÃO INFORMADO
12/02/2025;Fortaleza;Masculino;28;NÃO INFORMADO
12/02/2025;Quixadá;Feminino;26;NÃO INFORMADO
14/02/2025;Fortaleza;Masculino;28;NÃO INFORMADO
14/02/2025;Juazeiro do Norte;Masculino;44;NÃO INFORMADO
15/02/2025;Tauá;Masculino;50;NÃO INFORMADO
15/02/2025;Paracuru;Masculino;24;NÃO INFORMADO
16/02/2025;Fortaleza;Masculino;25;NÃO INFORMADO
19/02/2025;Alto Santo;Masculino;35;NÃO INFORMADO
19/02/2025;Tauá;Masculino;24;NÃO INFORMADO
19/02/2025;Tauá;Masculino;24;NÃO INFORMADO
19/02/2025;Tauá;Masculino;24;NÃO INFORMADO
19/02/2025;Tauá;Masculino;24;NÃO INFORMADO
20/02/2025;Granja;Masculino;52;NÃO INFORMADO
21/02/2025;Fortaleza;Feminino;31;NÃO INFORMADO
22/02/2025;Fortaleza;Masculino;31;NÃO INFORMADO
22/02/2025;Fortaleza;Masculino;42;NÃO INFORMADO
25/02/2025;Sobral;Masculino;56;NÃO INFORMADO
25/02/2025;São Benedito;Masculino;51;NÃO INFORMADO
25/02/2025;Caucaia;Masculino;41;NÃO INFORMADO
25/02/2025;Saboeiro;Masculino;34;NÃO INFORMADO
26/02/2025;Fortaleza;Feminino;28;NÃO INFORMADO
26/02/2025;Paraipaba;Feminino;50;NÃO INFORMADO
27/02/2025;Acopiara;Masculino;30;NÃO INFORMADO
28/02/2025;Fortaleza;Feminino;45;NÃO INFORMADO
28/02/2025;Fortaleza;Feminino;45;NÃO INFORMADO
02/03/2025;Fortaleza;Masculino;32;NÃO INFORMADO
02/03/2025;Ipueiras;Masculino;36;NÃO INFORMADO
02/03/2025;Ipu;Feminino;35;NÃO INFORMADO
04/03/2025;Tauá;Masculino;62;NÃO INFORMADO
05/03/2025;Maracanaú;Masculino;42;NÃO INFORMADO
05/03/2025;Caucaia;Masculino;32;NÃO INFORMADO
05/03/2025;Coreaú;Masculino;51;NÃO INFORMADO
06/03/2025;Crato;Masculino;72;NÃO INFORMADO
07/03/2025;Cascavel;Masculino;55;NÃO INFORMADO
07/03/2025;Fortaleza;Masculino;29;NÃO INFORMADO
07/03/2025;Fortaleza;Masculino;53;NÃO INFORMADO
08/03/2025;Saboeiro;Masculino;30;NÃO INFORMADO
08/03/2025;Cascavel;Masculino;36;NÃO INFORMADO
09/03/2025;Fortaleza;Masculino;27;NÃO INFORMADO
09/03/2025;Fortaleza;Masculino;27;NÃO INFORMADO
09/03/2025;Fortaleza;Masculino;35;NÃO INFORMADO
09/03/2025;Fortaleza;Masculino;22;NÃO INFORMADO
09/03/2025;Fortaleza;Masculino;22;NÃO INFORMADO
09/03/2025;Crateús;Masculino;38;NÃO INFORMADO
09/03/2025;Juazeiro do Norte;Masculino;57;NÃO INFORMADO
11/03/2025;Cascavel;Masculino;36;NÃO INFORMADO
12/03/2025;Fortaleza;Masculino;37;NÃO INFORMADO
13/03/2025;Fortaleza;Masculino;40;NÃO INFORMADO
15/03/2025;Crato;Masculino;43;CONJUGE/COMPANHEIRO
15/03/2025;Fortaleza;Masculino;29;NÃO INFORMADO
16/03/2025;Granja;Masculino;23;NÃO INFORMADO
17/03/2025;Horizonte;Masculino;39;NÃO INFORMADO
17/03/2025;Irauçuba;Masculino;47;NÃO INFORMADO
17/03/2025;Ubajara;Feminino;44;NÃO INFORMADO
18/03/2025;Horizonte;Masculino;33;NÃO INFORMADO
18/03/2025;Quixadá;Feminino;47;NÃO INFORMADO
18/03/2025;Fortaleza;Masculino;36;NÃO INFORMADO
19/03/2025;Maracanaú;Masculino;46;NÃO INFORMADO
19/03/2025;Maracanaú;Masculino;46;NÃO INFORMADO
24/03/2025;Eusébio;Masculino;40;NÃO INFORMADO
24/03/2025;Porteiras;Masculino;36;NÃO INFORMADO
24/03/2025;Eusébio;Masculino;42;NÃO INFORMADO
24/03/2025;Ipu;Feminino;18;NÃO INFORMADO
24/03/2025;Ipu;Feminino;18;NÃO INFORMADO
27/03/2025;Fortaleza;Masculino;37;NÃO INFORMADO
28/03/2025;Brejo Santo;Masculino;29;NÃO INFORMADO
28/03/2025;Paracuru;Masculino;51;NÃO INFORMADO
28/03/2025;Canindé;Feminino;43;NÃO INFORMADO
31/03/2025;Baturité;Masculino;44;CONJUGE/COMPANHEIRO
31/03/2025;Sobral;Masculino;33;NÃO INFORMADO
31/03/2025;Iguatu;Masculino;48;NÃO INFORMADO
03/04/2025;Fortaleza;Masculino;36;NÃO INFORMADO
03/04/2025;Ipu;Masculino;21;NÃO INFORMADO
04/04/2025;Beberibe;Masculino;39;NÃO INFORMADO
06/04/2025;Caucaia;Masculino;29;NÃO INFORMADO
09/04/2025;Tauá;Masculino;36;NÃO INFORMADO
09/04/2025;Tauá;Masculino;36;NÃO INFORMADO
12/04/2025;Iguatu;Masculino;68;NÃO INFORMADO
14/04/2025;Fortaleza;Masculino;64;NÃO INFORMADO
15/04/2025;Caucaia;Feminino;34;NÃO INFORMADO
17/04/2025;Fortaleza;Masculino;61;NÃO INFORMADO
20/04/2025;Brejo Santo;Masculino;33;NÃO INFORMADO
22/04/2025;Cascavel;Masculino;49;NÃO INFORMADO
23/04/2025;Tauá;Masculino;49;NÃO INFORMADO
25/04/2025;Chorozinho;Feminino;33;NÃO INFORMADO
27/04/2025;Fortaleza;Masculino;35;NÃO INFORMADO
28/04/2025;Senador Pompeu;Masculino;37;NÃO INFORMADO
28/04/2025;Fortaleza;Masculino;47;NÃO INFORMADO
01/05/2025;Iguatu;Masculino;61;NÃO INFORMADO
02/05/2025;Fortaleza;Masculino;30;NÃO INFORMADO
03/05/2025;Fortaleza;Masculino;34;CONJUGE/COMPANHEIRO
06/05/2025;Ocara;Masculino;52;NÃO INFORMADO
07/05/2025;Uruburetama;Feminino;45;NÃO INFORMADO
07/05/2025;Paracuru;Feminino;18;NÃO INFORMADO
07/05/2025;Quixeramobim;Masculino;39;NÃO INFORMADO
08/05/2025;Pentecoste;Masculino;31;CONJUGE/COMPANHEIRO
10/05/2025;Pacatuba;Masculino;36;NÃO INFORMADO
11/05/2025;Tianguá;Masculino;40;NÃO INFORMADO
12/05/2025;Fortaleza;Masculino;36;NÃO INFORMADO
14/05/2025;Caucaia;Feminino;37;NÃO INFORMADO
14/05/2025;Itapipoca;Masculino;31;NÃO INFORMADO
14/05/2025;Sobral;Masculino;33;NÃO INFORMADO
14/05/2025;Baturité;Masculino;Não Informada;NÃO INFORMADO
14/05/2025;Baturité;Masculino;Não Informada;NÃO INFORMADO
14/05/2025;Baturité;Masculino;51;NÃO INFORMADO
14/05/2025;Baturité;Masculino;51;NÃO INFORMADO
14/05/2025;Banabuiú;Masculino;31;NÃO INFORMADO
15/05/2025;Caucaia;Masculino;41;NÃO INFORMADO
17/05/2025;Ocara;Masculino;39;NÃO INFORMADO
22/05/2025;Fortaleza;Masculino;28;NÃO INFORMADO
22/05/2025;Trairi;Masculino;37;NÃO INFORMADO
23/05/2025;Fortaleza;Masculino;44;NÃO INFORMADO
23/05/2025;Itapajé;Masculino;48;NÃO INFORMADO
23/05/2025;Cariré;Masculino;35;NÃO INFORMADO
25/05/2025;Fortaleza;Masculino;27;NAMORADO(A)
28/05/2025;Iguatu;Masculino;53;NÃO INFORMADO
29/05/2025;Cedro;Masculino;23;NÃO INFORMADO
